Timestamp,EDA
1970-01-01 00:00:35.8,0.148662879
1970-01-01 00:00:35.9,0.148493885
1970-01-01 00:00:36.0,0.148332779
1970-01-01 00:00:36.1,0.148167729
1970-01-01 00:00:36.2,0.148010981
1970-01-01 00:00:36.3,0.147872675
1970-01-01 00:00:36.4,0.147755818
1970-01-01 00:00:36.5,0.147558464
1970-01-01 00:00:36.6,0.147393602
1970-01-01 00:00:36.7,0.147226524
1970-01-01 00:00:36.8,0.147082133
1970-01-01 00:00:36.9,0.147021658
1970-01-01 00:00:37.0,0.147039199
1970-01-01 00:00:37.1,0.147217396
1970-01-01 00:00:37.2,0.147564775
1970-01-01 00:00:37.3,0.148161907
1970-01-01 00:00:37.4,0.148987608
1970-01-01 00:00:37.5,0.150246931
1970-01-01 00:00:37.6,0.151673069
1970-01-01 00:00:37.7,0.153256182
1970-01-01 00:00:37.8,0.155409644
1970-01-01 00:00:37.9,0.157572911
1970-01-01 00:00:38.0,0.159639716
1970-01-01 00:00:38.1,0.161817557
1970-01-01 00:00:38.2,0.163593854
1970-01-01 00:00:38.3,0.165024237
1970-01-01 00:00:38.4,0.166358009
1970-01-01 00:00:38.5,0.167300116
1970-01-01 00:00:38.6,0.168058053
1970-01-01 00:00:38.7,0.168868391
1970-01-01 00:00:38.8,0.169784129
1970-01-01 00:00:38.9,0.170352376
1970-01-01 00:00:39.0,0.170744191
1970-01-01 00:00:39.1,0.171054608
1970-01-01 00:00:39.2,0.171221161
1970-01-01 00:00:39.3,0.171391357
1970-01-01 00:00:39.4,0.171491761
1970-01-01 00:00:39.5,0.171587245
1970-01-01 00:00:39.6,0.171667629
1970-01-01 00:00:39.7,0.171846089
1970-01-01 00:00:39.8,0.172184528
1970-01-01 00:00:39.9,0.17283083
1970-01-01 00:00:40.0,0.173797766
1970-01-01 00:00:40.1,0.175082594
1970-01-01 00:00:40.2,0.176454642
1970-01-01 00:00:40.3,0.178073626
1970-01-01 00:00:40.4,0.179936805
1970-01-01 00:00:40.5,0.181609768
1970-01-01 00:00:40.6,0.183252342
1970-01-01 00:00:40.7,0.18501459
1970-01-01 00:00:40.8,0.186364101
1970-01-01 00:00:40.9,0.187415477
1970-01-01 00:00:41.0,0.18841637
1970-01-01 00:00:41.1,0.189375831
1970-01-01 00:00:41.2,0.190516043
1970-01-01 00:00:41.3,0.191232624
1970-01-01 00:00:41.4,0.191998149
1970-01-01 00:00:41.5,0.192763712
1970-01-01 00:00:41.6,0.19349607
1970-01-01 00:00:41.7,0.194094629
1970-01-01 00:00:41.8,0.194623323
1970-01-01 00:00:41.9,0.19514995
1970-01-01 00:00:42.0,0.195844745
1970-01-01 00:00:42.1,0.196235396
1970-01-01 00:00:42.2,0.196444882
1970-01-01 00:00:42.3,0.196847816
1970-01-01 00:00:42.4,0.197324711
1970-01-01 00:00:42.5,0.197668145
1970-01-01 00:00:42.6,0.197917486
1970-01-01 00:00:42.7,0.198114727
1970-01-01 00:00:42.8,0.198381984
1970-01-01 00:00:42.9,0.198548988
1970-01-01 00:00:43.0,0.198559167
1970-01-01 00:00:43.1,0.198453767
1970-01-01 00:00:43.2,0.198358921
1970-01-01 00:00:43.3,0.198222156
1970-01-01 00:00:43.4,0.198145115
1970-01-01 00:00:43.5,0.198007147
1970-01-01 00:00:43.6,0.197760399
1970-01-01 00:00:43.7,0.197526985
1970-01-01 00:00:43.8,0.197267052
1970-01-01 00:00:43.9,0.196841618
1970-01-01 00:00:44.0,0.196406756
1970-01-01 00:00:44.1,0.196023881
1970-01-01 00:00:44.2,0.195653251
1970-01-01 00:00:44.3,0.195237058
1970-01-01 00:00:44.4,0.194857075
1970-01-01 00:00:44.5,0.194416315
1970-01-01 00:00:44.6,0.193922705
1970-01-01 00:00:44.7,0.193534609
1970-01-01 00:00:44.8,0.193119768
1970-01-01 00:00:44.9,0.192669205
1970-01-01 00:00:45.0,0.192324418
1970-01-01 00:00:45.1,0.191995219
1970-01-01 00:00:45.2,0.191575833
1970-01-01 00:00:45.3,0.19118229
1970-01-01 00:00:45.4,0.19075156
1970-01-01 00:00:45.5,0.190368534
1970-01-01 00:00:45.6,0.190039298
1970-01-01 00:00:45.7,0.189734365
1970-01-01 00:00:45.8,0.189360204
1970-01-01 00:00:45.9,0.188951186
1970-01-01 00:00:46.0,0.188582021
1970-01-01 00:00:46.1,0.188197718
1970-01-01 00:00:46.2,0.187803611
1970-01-01 00:00:46.3,0.18745458
1970-01-01 00:00:46.4,0.187127485
1970-01-01 00:00:46.5,0.18678514
1970-01-01 00:00:46.6,0.186448504
1970-01-01 00:00:46.7,0.186164869
1970-01-01 00:00:46.8,0.185833905
1970-01-01 00:00:46.9,0.18544363
1970-01-01 00:00:47.0,0.185101885
1970-01-01 00:00:47.1,0.184767315
1970-01-01 00:00:47.2,0.184414903
1970-01-01 00:00:47.3,0.184093894
1970-01-01 00:00:47.4,0.183782725
1970-01-01 00:00:47.5,0.183487859
1970-01-01 00:00:47.6,0.183217934
1970-01-01 00:00:47.7,0.182929979
1970-01-01 00:00:47.8,0.182608331
1970-01-01 00:00:47.9,0.182255506
1970-01-01 00:00:48.0,0.181910644
1970-01-01 00:00:48.1,0.181575924
1970-01-01 00:00:48.2,0.181267873
1970-01-01 00:00:48.3,0.18098405
1970-01-01 00:00:48.4,0.180805741
1970-01-01 00:00:48.5,0.180618829
1970-01-01 00:00:48.6,0.180445403
1970-01-01 00:00:48.7,0.180247486
1970-01-01 00:00:48.8,0.179971401
1970-01-01 00:00:48.9,0.179694377
1970-01-01 00:00:49.0,0.179456906
1970-01-01 00:00:49.1,0.17918007
1970-01-01 00:00:49.2,0.17896739
1970-01-01 00:00:49.3,0.178877916
1970-01-01 00:00:49.4,0.178788517
1970-01-01 00:00:49.5,0.178627599
1970-01-01 00:00:49.6,0.178426414
1970-01-01 00:00:49.7,0.178160096
1970-01-01 00:00:49.8,0.177812191
1970-01-01 00:00:49.9,0.177537947
1970-01-01 00:00:50.0,0.177253034
1970-01-01 00:00:50.1,0.176950167
1970-01-01 00:00:50.2,0.176738352
1970-01-01 00:00:50.3,0.176574204
1970-01-01 00:00:50.4,0.176309575
1970-01-01 00:00:50.5,0.176066771
1970-01-01 00:00:50.6,0.175770515
1970-01-01 00:00:50.7,0.175408299
1970-01-01 00:00:50.8,0.175072226
1970-01-01 00:00:50.9,0.174747686
1970-01-01 00:00:51.0,0.17443509
1970-01-01 00:00:51.1,0.174125086
1970-01-01 00:00:51.2,0.173889193
1970-01-01 00:00:51.3,0.17367734
1970-01-01 00:00:51.4,0.173383112
1970-01-01 00:00:51.5,0.173059623
1970-01-01 00:00:51.6,0.17274669
1970-01-01 00:00:51.7,0.17236712
1970-01-01 00:00:51.8,0.172041001
1970-01-01 00:00:51.9,0.171726302
1970-01-01 00:00:52.0,0.171422609
1970-01-01 00:00:52.1,0.171144796
1970-01-01 00:00:52.2,0.170925844
1970-01-01 00:00:52.3,0.170631766
1970-01-01 00:00:52.4,0.170297609
1970-01-01 00:00:52.5,0.169982272
1970-01-01 00:00:52.6,0.169653261
1970-01-01 00:00:52.7,0.169337961
1970-01-01 00:00:52.8,0.169048241
1970-01-01 00:00:52.9,0.168745223
1970-01-01 00:00:53.0,0.168429397
1970-01-01 00:00:53.1,0.168186029
1970-01-01 00:00:53.2,0.167910057
1970-01-01 00:00:53.3,0.167590437
1970-01-01 00:00:53.4,0.167330767
1970-01-01 00:00:53.5,0.167032069
1970-01-01 00:00:53.6,0.166726986
1970-01-01 00:00:53.7,0.166459052
1970-01-01 00:00:53.8,0.166188076
1970-01-01 00:00:53.9,0.165937082
1970-01-01 00:00:54.0,0.165674783
1970-01-01 00:00:54.1,0.165407713
1970-01-01 00:00:54.2,0.165111419
1970-01-01 00:00:54.3,0.164774971
1970-01-01 00:00:54.4,0.164515715
1970-01-01 00:00:54.5,0.16427167
1970-01-01 00:00:54.6,0.163999004
1970-01-01 00:00:54.7,0.163749288
1970-01-01 00:00:54.8,0.163520982
1970-01-01 00:00:54.9,0.163245198
1970-01-01 00:00:55.0,0.162992815
1970-01-01 00:00:55.1,0.162754818
1970-01-01 00:00:55.2,0.162556638
1970-01-01 00:00:55.3,0.16235827
1970-01-01 00:00:55.4,0.162201371
1970-01-01 00:00:55.5,0.161977724
1970-01-01 00:00:55.6,0.161809594
1970-01-01 00:00:55.7,0.161606493
1970-01-01 00:00:55.8,0.161333526
1970-01-01 00:00:55.9,0.161029569
1970-01-01 00:00:56.0,0.160764978
1970-01-01 00:00:56.1,0.160504332
1970-01-01 00:00:56.2,0.160245037
1970-01-01 00:00:56.3,0.160129232
1970-01-01 00:00:56.4,0.160094449
1970-01-01 00:00:56.5,0.16009952
1970-01-01 00:00:56.6,0.160218556
1970-01-01 00:00:56.7,0.160505233
1970-01-01 00:00:56.8,0.160911247
1970-01-01 00:00:56.9,0.161546806
1970-01-01 00:00:57.0,0.16232375
1970-01-01 00:00:57.1,0.163311158
1970-01-01 00:00:57.2,0.164474659
1970-01-01 00:00:57.3,0.165566227
1970-01-01 00:00:57.4,0.166669891
1970-01-01 00:00:57.5,0.167903709
1970-01-01 00:00:57.6,0.169042231
1970-01-01 00:00:57.7,0.17013564
1970-01-01 00:00:57.8,0.171359353
1970-01-01 00:00:57.9,0.17262416
1970-01-01 00:00:58.0,0.173682186
1970-01-01 00:00:58.1,0.174514197
1970-01-01 00:00:58.2,0.175201179
1970-01-01 00:00:58.3,0.175672965
1970-01-01 00:00:58.4,0.176049792
1970-01-01 00:00:58.5,0.176327455
1970-01-01 00:00:58.6,0.176515305
1970-01-01 00:00:58.7,0.176805364
1970-01-01 00:00:58.8,0.177064883
1970-01-01 00:00:58.9,0.177197216
1970-01-01 00:00:59.0,0.177274783
1970-01-01 00:00:59.1,0.177390063
1970-01-01 00:00:59.2,0.177410872
1970-01-01 00:00:59.3,0.177465864
1970-01-01 00:00:59.4,0.177612884
1970-01-01 00:00:59.5,0.177888969
1970-01-01 00:00:59.6,0.178105818
1970-01-01 00:00:59.7,0.178280596
1970-01-01 00:00:59.8,0.178340358
1970-01-01 00:00:59.9,0.178299641
1970-01-01 00:01:00.0,0.178192174
1970-01-01 00:01:00.1,0.178017884
1970-01-01 00:01:00.2,0.177862675
1970-01-01 00:01:00.3,0.177724633
1970-01-01 00:01:00.4,0.177571903
1970-01-01 00:01:00.5,0.177447646
1970-01-01 00:01:00.6,0.177372258
1970-01-01 00:01:00.7,0.177262763
1970-01-01 00:01:00.8,0.177026194
1970-01-01 00:01:00.9,0.176796048
1970-01-01 00:01:01.0,0.176505389
1970-01-01 00:01:01.1,0.176162405
1970-01-01 00:01:01.2,0.175915844
1970-01-01 00:01:01.3,0.175676345
1970-01-01 00:01:01.4,0.175441429
1970-01-01 00:01:01.5,0.175226496
1970-01-01 00:01:01.6,0.175069334
1970-01-01 00:01:01.7,0.175033537
1970-01-01 00:01:01.8,0.174974376
1970-01-01 00:01:01.9,0.174818341
1970-01-01 00:01:02.0,0.174650511
1970-01-01 00:01:02.1,0.17446236
1970-01-01 00:01:02.2,0.174240666
1970-01-01 00:01:02.3,0.173999364
1970-01-01 00:01:02.4,0.17373113
1970-01-01 00:01:02.5,0.173488701
1970-01-01 00:01:02.6,0.1731879
1970-01-01 00:01:02.7,0.172876994
1970-01-01 00:01:02.8,0.172595951
1970-01-01 00:01:02.9,0.172312654
1970-01-01 00:01:03.0,0.171983869
1970-01-01 00:01:03.1,0.171667855
1970-01-01 00:01:03.2,0.171349625
1970-01-01 00:01:03.3,0.171021816
1970-01-01 00:01:03.4,0.170720113
1970-01-01 00:01:03.5,0.170435389
1970-01-01 00:01:03.6,0.170121328
1970-01-01 00:01:03.7,0.1697895
1970-01-01 00:01:03.8,0.169482614
1970-01-01 00:01:03.9,0.169172047
1970-01-01 00:01:04.0,0.16886501
1970-01-01 00:01:04.1,0.16857251
1970-01-01 00:01:04.2,0.168318738
1970-01-01 00:01:04.3,0.168037206
1970-01-01 00:01:04.4,0.167746735
1970-01-01 00:01:04.5,0.167493713
1970-01-01 00:01:04.6,0.167176009
1970-01-01 00:01:04.7,0.166900149
1970-01-01 00:01:04.8,0.166653476
1970-01-01 00:01:04.9,0.166411272
1970-01-01 00:01:05.0,0.166152391
1970-01-01 00:01:05.1,0.165900684
1970-01-01 00:01:05.2,0.165684399
1970-01-01 00:01:05.3,0.165441557
1970-01-01 00:01:05.4,0.165211674
1970-01-01 00:01:05.5,0.165004629
1970-01-01 00:01:05.6,0.164739587
1970-01-01 00:01:05.7,0.164526157
1970-01-01 00:01:05.8,0.164315957
1970-01-01 00:01:05.9,0.164063949
1970-01-01 00:01:06.0,0.163860698
1970-01-01 00:01:06.1,0.163673749
1970-01-01 00:01:06.2,0.163474968
1970-01-01 00:01:06.3,0.163250306
1970-01-01 00:01:06.4,0.163046454
